1_14,7,693.5125136620838,696.7887888109601,replace -replace the top of the English muffin,False
1_19,3,1.874,33.672550798344176,Coat -Coat a 6-oz. ramekin cup with cooking spray,False
1_19,1,38.18960029568303,80.215,Pour-Pour 1 egg into the ramekin cup,False
1_19,4,99.68395383402326,154.0604331886169,Microwave-Microwave the ramekin cup uncovered on high for 30 seconds,False
1_19,12,155.22224636309875,278.51800000000003,Cut -Cut the English muffin into two pieces with a knife,False
1_19,9,279.6464279716144,310.7950398047049,Line -Line the bottom piece of the English muffin with lettuce,False
1_19,11,317.2493984624482,366.80006264537747,stir-stir the ramekin cup,False
1_19,8,367.05426889414537,421.76727535974766,Microwave -Continue to Microwave for 15-30 more seconds or until the egg is almost set,False
1_19,6,421.9705121336681,486.60942312241275,Top -Top cup with 1 tablespoon of salsa,False
1_19,5,488.2519865759905,560.9354193968067,sprinkle -sprinkle 1 tablespoon of cheese on cup,False
1_19,10,561.0820768480188,654.4539874531835,Microwave -Microwave just until cheese melts, about 10 seconds,False
1_19,2,660.1853129530803,681.5133603051545,Place -Place the egg from the cup over the lettuce,False
1_19,7,685.2704141975933,690.5887141600921,replace -replace the top of the English muffin,False
1_20,12,0,101.87100000000001,Cut -Cut the English muffin into two pieces with a knife,False
1_20,3,110.207,162.013,Coat -Coat a 6-oz. ramekin cup with cooking spray,False
1_20,1,162.304,224.23968640272642,Pour-Pour 1 egg into the ramekin cup,False
1_20,4,237.09416893111296,295.51762679791875,Microwave-Microwave the ramekin cup uncovered on high for 30 seconds,False
1_20,9,258.4494628487731,327.2077263987483,Line -Line the bottom piece of the English muffin with lettuce,False
1_20,11,334.99807153002627,367.51429468666475,stir-stir the ramekin cup,False
1_20,8,368.8526148470752,420.4576481854286,Microwave -Continue to Microwave for 15-30 more seconds or until the egg is almost set,False
1_20,6,393.68353755103055,468.7029116646954,Top -Top cup with 1 tablespoon of salsa,False
1_20,5,470.55751513995193,539.3589657522177,sprinkle -sprinkle 1 tablespoon of cheese on cup,False
1_20,10,539.7300131632012,653.3806172875323,Microwave -Microwave just until cheese melts, about 10 seconds,False
1_20,2,658.0348364748886,664.8946145866352,Place -Place the egg from the cup over the lettuce,False
1_20,7,665.0422096933947,671.6443194765509,replace -replace the top of the English muffin,False
1_25,3,9.803,34.444,Coat -Coat a 6-oz. ramekin cup with cooking spray,False
1_25,1,37.87136398580722,70.69321277350681,Pour-Pour 1 egg into the ramekin cup,False
1_25,4,76.217,133.551,Microwave-Microwave the ramekin cup uncovered on high for 30 seconds,False
1_25,11,142.46846451803668,162.6665253104672,stir-stir the ramekin cup,False
1_25,8,163.74856428149025,200.17720963926672,Microwave -Continue to Microwave for 15-30 more seconds or until the egg is almost set,False
1_25,12,212.062,333.851,Cut -Cut the English muffin into two pieces with a knife,False
1_25,9,352.79200000000003,389.451,Line -Line the bottom piece of the English muffin with lettuce,False
1_25,6,398.501,468.536,Top -Top cup with 1 tablespoon of salsa,False
1_25,5,469.24423376700184,498.8199656416322,sprinkle -sprinkle 1 tablespoon of cheese on cup,False
1_25,10,502.344,568.265,Microwave -Microwave just until cheese melts, about 10 seconds,False
1_25,2,570.2345377291545,582.219,Place -Place the egg from the cup over the lettuce,False
1_25,7,583.9403646954465,598.0068713187463,replace -replace the top of the English muffin,False
1_28,12,4.121,40.381,Cut -Cut the English muffin into two pieces with a knife,True
1_28,3,43.843,72.451,Coat -Coat a 6-oz. ramekin cup with cooking spray,True
1_28,1,73.216,103.816,Pour-Pour 1 egg into the ramekin cup,True
1_28,11,116.476,153.168,stir-stir the ramekin cup,False
1_28,8,154.981,229.358,Microwave -Continue to Microwave for 15-30 more seconds or until the egg is almost set,True
1_28,6,190.015,260.8,Top -Top cup with 1 tablespoon of salsa,True
1_28,5,261.4458992533255,294.695,sprinkle -sprinkle 1 tablespoon of cheese on cup,False
1_28,9,300.045,324.53,Line -Line the bottom piece of the English muffin with lettuce,False
1_28,10,330.193,400.79,Microwave -Microwave just until cheese melts, about 10 seconds,True
1_28,2,408.178,438.868,Place -Place the egg from the cup over the lettuce,False
1_28,7,439.66820009867604,445.8981931369654,replace -replace the top of the English muffin,False
1_28,4,-1.0,-1.0,Microwave-Microwave the ramekin cup uncovered on high for 30 seconds,False
1_30,1,3.207,45.265,Pour-Pour 1 egg into the ramekin cup,True
1_30,12,49.962,86.981,Cut -Cut the English muffin into two pieces with a knife,False
1_30,4,96.884,122.465,Microwave-Microwave the ramekin cup uncovered on high for 30 seconds,True
1_30,9,129.86,159.447,Line -Line the bottom piece of the English muffin with lettuce,False
1_30,11,165.13,194.256,stir-stir the ramekin cup,False
1_30,6,197.12,252.806,Top -Top cup with 1 tablespoon of salsa,True
1_30,5,253.504,314.825,sprinkle -sprinkle 1 tablespoon of cheese on cup,True
1_30,10,315.32,444.966,Microwave -Microwave just until cheese melts, about 10 seconds,True
1_30,2,445.484,453.747,Place -Place the egg from the cup over the lettuce,False
1_30,7,453.8,460.279,replace -replace the top of the English muffin,True
1_30,3,-1.0,-1.0,Coat -Coat a 6-oz. ramekin cup with cooking spray,False
1_30,8,-1.0,-1.0,Microwave -Continue to Microwave for 15-30 more seconds or until the egg is almost set,False
1_32,1,4.168,40.975,Pour-Pour 1 egg into the ramekin cup,True
1_32,12,44.615,72.013,Cut -Cut the English muffin into two pieces with a knife,True
1_32,4,79.47800000000001,111,Microwave-Microwave the ramekin cup uncovered on high for 30 seconds,True
1_32,11,98.863,127.186,stir-stir the ramekin cup,True
1_32,8,129.917,173.559,Microwave -Continue to Microwave for 15-30 more seconds or until the egg is almost set,False
1_32,6,174.167,218.198,Top -Top cup with 1 tablespoon of salsa,True
1_32,5,220.29818270068142,258.372,sprinkle -sprinkle 1 tablespoon of cheese on cup,False
1_32,10,259.006,292.037,Microwave -Microwave just until cheese melts, about 10 seconds,False
1_32,9,295.887,327.745,Line -Line the bottom piece of the English muffin with lettuce,False
1_32,2,328.9127055246496,350.664,Place -Place the egg from the cup over the lettuce,True
1_32,7,351.008,354.254,replace -replace the top of the English muffin,False
1_32,3,-1.0,-1.0,Coat -Coat a 6-oz. ramekin cup with cooking spray,False
1_33,3,8.595,70.494,Coat -Coat a 6-oz. ramekin cup with cooking spray,True
1_33,1,79.569,255.707,Pour-Pour 1 egg into the ramekin cup,True
1_33,12,278.5853726157889,337.069,Cut -Cut the English muffin into two pieces with a knife,True
1_33,4,343.947,394.555,Microwave-Microwave the ramekin cup uncovered on high for 30 seconds,False
1_33,11,398.511,432.764,stir-stir the ramekin cup,False
1_33,8,432.966,500.192,Microwave -Continue to Microwave for 15-30 more seconds or until the egg is almost set,False
1_33,9,453.9597429201151,489.73104949843434,Line -Line the bottom piece of the English muffin with lettuce,False
1_33,5,505.875621493959,540.3806871314528,sprinkle -sprinkle 1 tablespoon of cheese on cup,False
1_33,10,541.3303678370719,604.9589751135512,Microwave -Microwave just until cheese melts, about 10 seconds,False
1_33,7,606.8583365247894,631.2334746356795,replace -replace the top of the English muffin,True
1_33,6,-1.0,-1.0,Top -Top cup with 1 tablespoon of salsa,False
1_33,2,-1.0,-1.0,Place -Place the egg from the cup over the lettuce,False
1_34,1,1.3719999999999999,31.659,Pour-Pour 1 egg into the ramekin cup,True
1_34,12,40.805,83.385,Cut -Cut the English muffin into two pieces with a knife,False
1_34,4,87.014,149.567,Microwave-Microwave the ramekin cup uncovered on high for 30 seconds,False
1_34,11,150.39274015722512,161.876,stir-stir the ramekin cup,False
1_34,8,164.21938243817988,194.062,Microwave -Continue to Microwave for 15-30 more seconds or until the egg is almost set,False
1_34,9,200.993,217.179,Line -Line the bottom piece of the English muffin with lettuce,True
1_34,6,219.01385369974128,245.179,Top -Top cup with 1 tablespoon of salsa,False
1_34,5,255.88489978228725,286.39,sprinkle -sprinkle 1 tablespoon of cheese on cup,True
1_34,10,287.29356866741904,315.925,Microwave -Microwave just until cheese melts, about 10 seconds,True
1_34,2,316.8245453909397,332.213,Place -Place the egg from the cup over the lettuce,False
1_34,7,333.72377484543995,335.7721662944703,replace -replace the top of the English muffin,True
1_34,3,-1.0,-1.0,Coat -Coat a 6-oz. ramekin cup with cooking spray,False
1_36,3,2.512,52.325,Coat -Coat a 6-oz. ramekin cup with cooking spray,True
1_36,1,53.122,145.21699999999998,Pour-Pour 1 egg into the ramekin cup,True
1_36,5,151.317,221.44299999999998,sprinkle -sprinkle 1 tablespoon of cheese on cup,True
1_36,12,237.201,285.053,Cut -Cut the English muffin into two pieces with a knife,True
1_36,8,286.8595018977654,321.903,Microwave -Continue to Microwave for 15-30 more seconds or until the egg is almost set,True
1_36,6,322.93492467250434,365.751,Top -Top cup with 1 tablespoon of salsa,True
1_36,4,368.776,452.117,Microwave-Microwave the ramekin cup uncovered on high for 30 seconds,True
1_36,9,398.09205545321043,471.96500000000003,Line -Line the bottom piece of the English muffin with lettuce,True
1_36,2,472.466,483.51,Place -Place the egg from the cup over the lettuce,True
1_36,7,483.522,488.79,replace -replace the top of the English muffin,True
1_36,10,-1.0,-1.0,Microwave -Microwave just until cheese melts, about 10 seconds,False
1_36,11,-1.0,-1.0,stir-stir the ramekin cup,False
1_37,3,2.443475113605638,47.181,Coat -Coat a 6-oz. ramekin cup with cooking spray,True
1_37,1,56.075,90.923,Pour-Pour 1 egg into the ramekin cup,True
1_37,4,94.8443532677578,183.102,Microwave-Microwave the ramekin cup uncovered on high for 30 seconds,True
1_37,6,185.72548013647983,254.974,Top -Top cup with 1 tablespoon of salsa,True
1_37,12,259.153,316.001,Cut -Cut the English muffin into two pieces with a knife,True
1_37,9,326.159,365.843,Line -Line the bottom piece of the English muffin with lettuce,True
1_37,11,376.831,391.405,stir-stir the ramekin cup,False
1_37,8,393.138,430.408,Microwave -Continue to Microwave for 15-30 more seconds or until the egg is almost set,True
1_37,5,438.837,480.076,sprinkle -sprinkle 1 tablespoon of cheese on cup,True
1_37,10,481.292,586.739,Microwave -Microwave just until cheese melts, about 10 seconds,True
1_37,2,588.063,595.921,Place -Place the egg from the cup over the lettuce,True
1_37,7,596.274,604.912,replace -replace the top of the English muffin,True
1_42,1,0.071,31.87,Pour-Pour 1 egg into the ramekin cup,True
1_42,4,33.325,122.061,Microwave-Microwave the ramekin cup uncovered on high for 30 seconds,True
1_42,11,62.116,136.67000000000002,stir-stir the ramekin cup,True
1_42,3,137.161,147.652,Coat -Coat a 6-oz. ramekin cup with cooking spray,True
1_42,12,149.234,202.324,Cut -Cut the English muffin into two pieces with a knife,True
1_42,9,202.461,228.506,Line -Line the bottom piece of the English muffin with lettuce,True
1_42,8,229.025,274.524,Microwave -Continue to Microwave for 15-30 more seconds or until the egg is almost set,True
1_42,6,246.315,291.04200000000003,Top -Top cup with 1 tablespoon of salsa,True
1_42,5,292.943,320.906,sprinkle -sprinkle 1 tablespoon of cheese on cup,True
1_42,10,321.543,354.832,Microwave -Microwave just until cheese melts, about 10 seconds,True
1_42,2,355.451,377.415,Place -Place the egg from the cup over the lettuce,True
1_42,7,378.342,383.7334159237281,replace -replace the top of the English muffin,True
1_43,3,1.9841933312095972,11.862,Coat -Coat a 6-oz. ramekin cup with cooking spray,True
1_43,1,12.057,58.423,Pour-Pour 1 egg into the ramekin cup,True
1_43,4,-1.0,-1.0,Microwave-Microwave the ramekin cup uncovered on high for 30 seconds,True
1_43,11,119.667,140.546,stir-stir the ramekin cup,True
1_43,12,141.036,163.375,Cut -Cut the English muffin into two pieces with a knife,True
1_43,8,164.668,208.156,Microwave -Continue to Microwave for 15-30 more seconds or until the egg is almost set,True
1_43,9,211.693,239.742,Line -Line the bottom piece of the English muffin with lettuce,True
1_43,5,246.351,317.205,sprinkle -sprinkle 1 tablespoon of cheese on cup,True
1_43,10,326.839,365.595,Microwave -Microwave just until cheese melts, about 10 seconds,True
1_43,6,335.693,387.254,Top -Top cup with 1 tablespoon of salsa,True
1_43,2,400.1810973590564,428.083,Place -Place the egg from the cup over the lettuce,True
1_43,7,428.156,435.595,replace -replace the top of the English muffin,True
1_49,3,2.104336428661891,31.173,Coat -Coat a 6-oz. ramekin cup with cooking spray,True
1_49,5,36.842,74.629,sprinkle -sprinkle 1 tablespoon of cheese on cup,True
1_49,10,75.11423669668774,101.798,Microwave -Microwave just until cheese melts, about 10 seconds,True
1_49,12,99.89566498609601,147.55225785034264,Cut -Cut the English muffin into two pieces with a knife,True
1_49,1,160.51485110941772,183.5806420557131,Pour-Pour 1 egg into the ramekin cup,True
1_49,4,190.055,218.155,Microwave-Microwave the ramekin cup uncovered on high for 30 seconds,True
1_49,11,218.27464166088464,231.42786129141672,stir-stir the ramekin cup,False
1_49,8,236.57477332075538,280.609,Microwave -Continue to Microwave for 15-30 more seconds or until the egg is almost set,True
1_49,6,282.3251024704321,315.4940911039478,Top -Top cup with 1 tablespoon of salsa,True
1_49,9,316.2565965897757,346.94744239435056,Line -Line the bottom piece of the English muffin with lettuce,True
1_49,2,354.953749995544,369.250727854818,Place -Place the egg from the cup over the lettuce,True
1_49,7,370.5851124550169,378.5914200562103,replace -replace the top of the English muffin,True
1_136,3,9.562,48.19,Coat -Coat a 6-oz. ramekin cup with cooking spray,True
1_136,1,49.834,150.827,Pour-Pour 1 egg into the ramekin cup,True
1_136,5,159.142,255.89,sprinkle -sprinkle 1 tablespoon of cheese on cup,True
1_136,12,262.26800000000003,373.352,Cut -Cut the English muffin into two pieces with a knife,True
1_136,8,380.022,413.654,Microwave -Continue to Microwave for 15-30 more seconds or until the egg is almost set,True
1_136,6,404.971,469.314,Top -Top cup with 1 tablespoon of salsa,True
1_136,4,561.933,744.687,Microwave-Microwave the ramekin cup uncovered on high for 30 seconds,True
1_136,9,470.694,537.882,Line -Line the bottom piece of the English muffin with lettuce,True
1_136,2,586.949,774.0831704710033,Place -Place the egg from the cup over the lettuce,True
1_136,10,-1.0,-1.0,Microwave -Microwave just until cheese melts, about 10 seconds,False
1_136,11,-1.0,-1.0,stir-stir the ramekin cup,False
1_136,7,-1.0,-1.0,replace -replace the top of the English muffin,False
1_143,3,2.8863039046960464,11.094,Coat -Coat a 6-oz. ramekin cup with cooking spray,True
1_143,1,18.129,64.244,Pour-Pour 1 egg into the ramekin cup,True
1_143,4,80.816,185.637,Microwave-Microwave the ramekin cup uncovered on high for 30 seconds,True
1_143,11,189.68529818614806,226.833,stir-stir the ramekin cup,True
1_143,12,229.59961320355234,272.37,Cut -Cut the English muffin into two pieces with a knife,True
1_143,8,275.58090410360205,322.309,Microwave -Continue to Microwave for 15-30 more seconds or until the egg is almost set,True
1_143,9,326.225,365.189,Line -Line the bottom piece of the English muffin with lettuce,True
1_143,5,387.862,459.155,sprinkle -sprinkle 1 tablespoon of cheese on cup,True
1_143,10,479.337,537.856,Microwave -Microwave just until cheese melts, about 10 seconds,True
1_143,6,539.9733267788879,566.03,Top -Top cup with 1 tablespoon of salsa,True
1_143,2,567.7536900310013,600.021,Place -Place the egg from the cup over the lettuce,True
1_143,7,-1.0,-1.0,replace -replace the top of the English muffin,True
2_3,21,2.6533407117834398,82.25356206528662,Place-Place 5 meatballs in a Microwave-safe plate,False
2_3,14,98.17360633598726,143.28039843630575,Peel-Peel 1 garlic clove,False
2_3,23,161.85378341878982,321.05422612579616,Mix-Mix 1/4 cup sweet-and-sour sauce and 1/2 teaspoon soy sauce in a small bowl,False
2_3,17,329.0142482611465,429.8411953089171,Peel-Peel one medium onion,False
2_3,16,435.14787673248406,451.06792100318467,Cut-Cut 1/8 garlic clove,False
2_3,26,456.37460242675155,498.82805381528664,Mince-Mince 1/8 garlic clove,False
2_3,27,504.1347352388535,525.361460933121,cut-Cut onion into two pieces,False
2_3,22,533.3214830684713,665.9885186576433,Cut-Cut 1/4 medium carrot into short, thin strips,False
2_3,19,663.3351779458599,727.0153550286625,Slice-Slice 1/8 medium onion,False
2_3,24,727.0153550286624,803.9622356703823,Top-Top the plate with the carrots, onion, garlic and 1/4 tsp pepper powder,False
2_3,15,806.6155763821656,841.1090056353504,Pour-Pour the sauces over the meatballs,False
2_3,20,-1.0,-1.0,Microwave-Microwave the plate, covered, on high for 1.5 minutes,True
2_3,18,-1.0,-1.0,Stir-Stir the contents in the microwave with a spoon,False
2_3,20,-1.0,-1.0,Microwave-Microwave the plate, covered, on high for 1.5 minutes,True
2_3,18,1562.8176792404458,1602.6177899171973,Stir-Stir the contents in the microwave with a spoon,False
2_3,25,1597.3111084936306,1653.0312634410827,Microwave-Microwave for 1 more minute,False
2_4,21,1.5541534506369428,50.71661603024698,Place-Place 5 meatballs in a Microwave-safe plate,False
2_4,14,50.949865814029366,100.30754832137032,Peel-Peel 1 garlic clove,False
2_4,16,103.49191493474714,125.782481228385,Cut-Cut 1/8 garlic clove,False
2_4,17,127.3746645350734,178.32453034910276,Peel-Peel one medium onion,False
2_4,22,178.3245303491028,313.6601114176183,Cut-Cut 1/4 medium carrot into short, thin strips,False
2_4,26,318.4366613376835,345.50377755138663,Mince-Mince 1/8 garlic clove,False
2_4,23,358.241244004894,445.811325872757,Mix-Mix 1/4 cup sweet-and-sour sauce and 1/2 teaspoon soy sauce in a small bowl,False
2_4,27,445.8113258727569,466.50970885970634,cut-Cut onion into two pieces,False
2_4,19,464.9175255530179,493.57682507340945,Slice-Slice 1/8 medium onion,False
2_4,24,493.57682507340945,562.0407072610114,Top-Top the plate with the carrots, onion, garlic and 1/4 tsp pepper powder,True
2_4,15,560.4485239543229,577.9625403278957,Pour-Pour the sauces over the meatballs,False
2_4,20,582.7,757.8,Microwave-Microwave the plate, covered, on high for 1.5 minutes,False
2_4,18,757.8,777,Stir-Stir the contents in the microwave with a spoon,False
2_4,20,776.9854536639477,874.1086353719413,Microwave-Microwave the plate, covered, on high for 1.5 minutes,False
2_4,18,874.1086353719413,894.8070183588907,Stir-Stir the contents in the microwave with a spoon,False
2_4,25,893.2148350522024,971.2318170799348,Microwave-Microwave for 1 more minute,False
2_5,14,3.165157748407643,77.54636483598726,Peel-Peel 1 garlic clove,False
2_5,16,77.54636483598726,101.2850479490446,Cut-Cut 1/8 garlic clove,False
2_5,26,98.11989020063696,147.17983530095543,Mince-Mince 1/8 garlic clove,False
2_5,23,166.17078179140128,224.7262001369427,Mix-Mix 1/4 cup sweet-and-sour sauce and 1/2 teaspoon soy sauce in a small bowl,False
2_5,17,229.47393675955414,303.8551438471338,Peel-Peel one medium onion,False
2_5,21,307.0203015955414,370.3234565636942,Place-Place 5 meatballs in a Microwave-safe plate,False
2_5,27,368.74087768949045,382.9840875573248,cut-Cut onion into two pieces,False
2_5,22,398.8098762993631,485.8517143805733,Cut-Cut 1/4 medium carrot into short, thin strips,False
2_5,19,485.8517143805733,519.0858707388536,Slice-Slice 1/8 medium onion,False
2_5,24,519.0858707388535,599.7973933232485,Top-Top the plate with the carrots, onion, garlic and 1/4 tsp pepper powder,False
2_5,15,598.2148144490446,628.2838130589172,Pour-Pour the sauces over the meatballs,False
2_5,20,626.7,750.1,Microwave-Microwave the plate, covered, on high for 1.5 minutes,False
2_5,18,748.55,767.55,Stir-Stir the contents in the microwave with a spoon,False
2_5,20,769.1333328630574,878.3312751831211,Microwave-Microwave the plate, covered, on high for 1.5 minutes,False
2_5,18,875.1661174347134,892.5744850509554,Stir-Stir the contents in the microwave with a spoon,False
2_5,25,890.9919061767516,990.6943752515924,Microwave-Microwave for 1 more minute,False
2_8,14,4.426717021207177,84.1076234029364,Peel-Peel 1 garlic clove,False
2_8,16,86.32098191353998,137.2282276574225,Cut-Cut 1/8 garlic clove,False
2_8,17,135.0148691468189,292.16332339967374,Peel-Peel one medium onion,False
2_8,27,287.73660637846655,301.0167574420881,cut-Cut onion into two pieces,False
2_8,23,301.0167574420881,498.00566488580745,Mix-Mix 1/4 cup sweet-and-sour sauce and 1/2 teaspoon soy sauce in a small bowl,False
2_8,26,500.2190233964111,559.979703182708,Mince-Mince 1/8 garlic clove,False
2_8,22,573.2598542463296,728.1949499885808,Cut-Cut 1/4 medium carrot into short, thin strips,False
2_8,21,732.621667009788,792.3823467960848,Place-Place 5 meatballs in a Microwave-safe plate,False
2_8,19,799.0224223278957,825.5827244551388,Slice-Slice 1/8 medium onion,False
2_8,24,836.6495170081566,940.6773670065253,Top-Top the plate with the carrots, onion, garlic and 1/4 tsp pepper powder,False
2_8,15,938.4640084959217,965.0243106231649,Pour-Pour the sauces over the meatballs,False
2_8,20,1004.8,1117.7,Microwave-Microwave the plate, covered, on high for 1.5 minutes,False
2_8,18,1115.5,1153.15,Stir-Stir the contents in the microwave with a spoon,False
2_8,20,1153.15978402447,1257.1876340228384,Microwave-Microwave the plate, covered, on high for 1.5 minutes,False
2_8,18,1254.974275512235,1281.534577639478,Stir-Stir the contents in the microwave with a spoon,False
2_8,25,1277.1078606182707,1352.3620499787928,Microwave-Microwave for 1 more minute,False
2_13,17,16.884383439490446,137.18561544585987,Peel-Peel one medium onion,False
2_13,23,158.29109474522292,419.9990380573248,Mix-Mix 1/4 cup sweet-and-sour sauce and 1/2 teaspoon soy sauce in a small bowl,False
2_13,27,428.44122977707,445.32561321656067,cut-Cut onion into two pieces,False
2_13,14,457.9889007961783,521.3053386942674,Peel-Peel 1 garlic clove,False
2_13,19,517.0842428343949,582.5112286624204,Slice-Slice 1/8 medium onion,False
2_13,16,578.2901328025478,599.3956121019107,Cut-Cut 1/8 garlic clove,False
2_13,22,605.7272558917198,753.4656109872611,Cut-Cut 1/4 medium carrot into short, thin strips,False
2_13,26,753.4656109872611,774.5710902866242,Mince-Mince 1/8 garlic clove,False
2_13,21,776.6816382165605,831.5558843949044,Place-Place 5 meatballs in a Microwave-safe plate,False
2_13,24,827.3347885350317,903.3145140127389,Top-Top the plate with the carrots, onion, garlic and 1/4 tsp pepper powder,False
2_13,15,903.3145140127389,939.193828821656,Pour-Pour the sauces over the meatballs,False
2_13,20,937,1053.1,Microwave-Microwave the plate, covered, on high for 1.5 minutes,False
2_13,18,1053,1084,Stir-Stir the contents in the microwave with a spoon,False
2_13,20,1078.4899921974522,1186.1279366242038,Microwave-Microwave the plate, covered, on high for 1.5 minutes,False
2_13,18,1186.1279366242038,1222.0072514331212,Stir-Stir the contents in the microwave with a spoon,False
2_13,25,1219.8967035031847,1308.5397165605095,Microwave-Microwave for 1 more minute,False
2_17,14,6.268,117.613,Peel-Peel 1 garlic clove,False
2_17,22,118.219,321.394,Cut-Cut 1/4 medium carrot into short, thin strips,False
2_17,17,322.295,400.20799999999997,Peel-Peel one medium onion,False
2_17,16,401.027,442.446,Cut-Cut 1/8 garlic clove,False
2_17,27,449.196,462.584,cut-Cut onion into two pieces,False
2_17,21,464.21500000000003,516.434,Place-Place 5 meatballs in a Microwave-safe plate,False
2_17,26,521.222,564.654,Mince-Mince 1/8 garlic clove,False
2_17,19,567.203,615.51,Slice-Slice 1/8 medium onion,False
2_17,24,620.685,716.504,Top-Top the plate with the carrots, onion, garlic and 1/4 tsp pepper powder,False
2_17,23,723.36,885.517,Mix-Mix 1/4 cup sweet-and-sour sauce and 1/2 teaspoon soy sauce in a small bowl,False
2_17,15,886.205,912.236,Pour-Pour the sauces over the meatballs,False
2_17,20,917,1029.8,Microwave-Microwave the plate, covered, on high for 1.5 minutes,False
2_17,18,1030,1064,Stir-Stir the contents in the microwave with a spoon,False
2_17,20,1065.299,1168.975,Microwave-Microwave the plate, covered, on high for 1.5 minutes,False
2_17,18,1169.3,1198.213,Stir-Stir the contents in the microwave with a spoon,False
2_17,25,1198.65,1288.257,Microwave-Microwave for 1 more minute,False
2_19,17,3.5158265382165603,93.16940326273885,Peel-Peel one medium onion,False
2_19,23,107.23270941560509,237.3182913296178,Mix-Mix 1/4 cup sweet-and-sour sauce and 1/2 teaspoon soy sauce in a small bowl,False
2_19,14,240.83411786783438,277.75029651910825,Peel-Peel 1 garlic clove,False
2_19,27,283.0240363264331,305.87690882484077,cut-Cut onion into two pieces,False
2_19,22,312.9085619012739,483.42614900477713,Cut-Cut 1/4 medium carrot into short, thin strips,False
2_19,21,485.18406227388533,536.1635470780254,Place-Place 5 meatballs in a Microwave-safe plate,False
2_19,19,543.1952001544586,592.4167716894904,Slice-Slice 1/8 medium onion,False
2_19,16,592.4167716894905,608.237991111465,Cut-Cut 1/8 garlic clove,False
2_19,26,609.9959043805733,643.3962564936305,Mince-Mince 1/8 garlic clove,False
2_19,24,646.912083031847,704.9232209124203,Top-Top the plate with the carrots, onion, garlic and 1/4 tsp pepper powder,False
2_19,15,703.1653076433121,717.2286137961783,Pour-Pour the sauces over the meatballs,False
2_19,20,748.9,854.3,Microwave-Microwave the plate, covered, on high for 1.5 minutes,False
2_19,18,856.1,885.988,Stir-Stir the contents in the microwave with a spoon,False
